index,latitude,longitude
2067,40.472591,-79.896858
2068,40.473772,-79.897851
2069,40.418973,-79.93991
2070,40.424278,-79.939767
2071,40.42054,-79.93991
2072,40.425472,-79.939923
2073,40.423376,-79.939883
2074,40.426081,-79.939713
2075,40.425249,-79.939801
2076,40.424396,-79.939888
2077,40.420454,-79.93979
2078,40.423238,-79.939763
2079,40.436447,-79.782542
2080,40.431989,-79.730584
2081,40.438753,-79.769864
2082,40.445941,-79.849246
2083,40.430259,-79.80628
2084,40.438262,-79.77242
2085,40.438255,-79.774095
2086,40.438704,-79.764554
2087,40.437565,-79.778609
2088,40.434125,-79.732329
2089,40.445049,-79.858772
2090,40.445154,-79.859047
2091,40.432953,-79.818901
2092,40.430024,-79.809705
2093,40.445494,-79.855508
2094,40.430807,-79.805771
2095,40.438179,-79.83076
2096,40.445771,-79.855098
2097,40.429961,-79.812621
2098,40.433752,-79.796976
2099,40.433325,-79.798582
2100,40.432988,-79.798413
2101,40.438623,-79.767164
2102,40.43907,-79.765052
2103,40.438044,-79.775525
2104,40.438683,-79.831075
2105,40.43852,-79.769639
2106,40.436664,-79.782818
2107,40.432042,-79.730218
2108,40.446221,-79.851086
2109,40.434155,-79.732767
2110,40.437473,-79.777468
2111,40.429683,-79.809857
2112,40.430204,-79.812211
2113,40.437839,-79.775453
2114,40.44112,-79.886015
2115,40.448845,-79.883931
2116,40.445919,-79.883363
2117,40.446193,-79.883477
2118,40.447203,-79.883718
2119,40.442743,-79.885246
2120,40.441895,-79.885579
2121,40.448021,-79.883911
2122,40.444339,-79.884322
2123,40.444634,-79.884432
2124,40.446994,-79.883475
2125,40.448036,-79.883725
2126,40.414265,-79.87258
2127,40.419046,-79.884104
2128,40.419081,-79.884441
2129,40.415292,-79.875539
2130,40.415333,-79.876986
2131,40.415483,-79.877135
2132,40.417094,-79.880745
2133,40.417109,-79.88106
2134,40.418101,-79.882505
2135,40.418092,-79.882809
2136,40.414813,-79.874353
2137,40.414819,-79.874057
2138,40.414175,-79.87277
2139,40.416066,-79.879099
2140,40.416116,-79.87946
2141,40.413528,-79.871291
2142,40.413333,-79.871328
2143,40.413975,-79.850856
2144,40.415516,-79.847729
2145,40.415557,-79.848004
2146,40.412381,-79.856356
2147,40.412356,-79.856591
2148,40.40828,-79.858082
2149,40.415719,-79.878697
2150,40.467068,-79.964193
2151,40.448759,-79.987314
2152,40.455906,-79.871039
2153,40.456054,-79.870858
2154,40.415646,-79.878197
2155,40.457058,-79.938386
2156,40.458244,-79.933833
2157,40.399892,-79.835431
2158,40.399658,-79.83586
2159,40.423462,-79.886475
2160,40.451412,-79.953395
2161,40.449814,-79.884176
2162,40.440713,-79.986754
2163,40.522029,-79.842676
2164,40.520193,-79.842957
2165,40.51896,-79.843115
2166,40.51764,-79.843239
2167,40.516328,-79.843408
2168,40.514133,-79.843643
2169,40.515239,-79.843335
2170,40.516082,-79.843249
2171,40.517383,-79.843126
2172,40.518836,-79.842914
2173,40.52001,-79.842783
2174,40.521786,-79.842546
2175,40.523698,-79.841895
2176,40.524847,-79.841263
2177,40.462221,-79.841007
2178,40.461939,-79.963752
2179,40.461178,-79.87006
2180,40.45742,-79.896039
2181,40.40633,-79.941361
2182,40.408237,-79.925761
2183,40.503645,-79.841137
2184,40.439613,-79.970571
2185,40.400491,-79.772269
2186,40.400392,-79.772452
2187,40.414664,-79.815737
2188,40.442609,-79.965857
2189,40.523893,-79.84201
2190,40.471565,-79.94012
2191,40.467756,-79.90721
2192,40.461098,-79.870454
2193,40.404747,-79.862424
2194,40.425241,-79.947816
2195,40.443874,-79.713454
2196,40.45949,-79.946304
2197,40.415247,-79.875834
2198,40.434896,-79.88289
2199,40.448003,-79.898143
2200,40.457361,-79.973122
2201,40.464866,-79.831181
2202,40.464826,-79.923192
2203,40.456618,-79.911364
2204,40.440263,-79.742044
2205,40.442509,-79.884368
2206,40.458441,-79.91669
2207,40.412105,-79.876031
2208,40.446466,-79.960481
2209,40.449838,-79.891678
2210,40.459198,-79.922944
2211,40.458357,-79.92729
2212,40.457224,-79.929252
2213,40.458162,-79.927584
2214,40.459133,-79.92289
2215,40.455788,-79.910785
2216,40.457033,-79.90903
2217,40.46207,-79.905556
2218,40.462233,-79.944361
2219,40.465222,-79.951154
2220,40.467427,-79.963413
2221,40.466276,-79.959448
2222,40.465185,-79.951415
2223,40.401165,-79.835083
2224,40.455181,-79.871213
2225,40.449163,-79.884022
2226,40.460934,-79.866509
2227,40.459038,-79.865673
2228,40.460965,-79.866313
2229,40.455885,-79.864044
2230,40.465851,-79.865922
2231,40.466284,-79.868319
2232,40.466378,-79.868725
2233,40.46568,-79.865662
2234,40.40053,-79.833626
2235,40.455389,-79.883404
2236,40.454772,-79.880855
2237,40.465086,-79.914683
2238,40.46543,-79.914422
2239,40.440614,-79.960447
2240,40.440654,-79.968636
2241,40.485275,-79.81751
2242,40.455985,-79.857694
2243,40.476385,-79.760208
2244,40.463973,-79.801015
2245,40.477834,-79.759805
2246,40.476578,-79.76023
2247,40.458953,-79.927932
2248,40.455964,-79.915042
2249,40.487806,-79.92476
2250,40.460236,-79.927749
2251,40.452043,-79.886046
2252,40.451639,-79.884935
2253,40.442842,-79.961978
2254,40.44932,-79.957454
2255,40.450061,-79.95709
2256,40.451405,-79.957415
2257,40.451402,-79.957134
2258,40.45025,-79.957181
2259,40.449041,-79.957794
2260,40.439905,-79.967753
2261,40.420635,-79.896505
2262,40.420052,-79.897606
2263,40.421289,-79.900353
2264,40.47322,-79.848371
2265,40.46656,-79.84706
2266,40.463391,-79.844507
2267,40.462307,-79.842775
2268,40.462138,-79.842459
2269,40.46348,-79.844195
2270,40.466319,-79.846858
2271,40.473126,-79.848075
2272,40.476163,-79.898516
2273,40.461283,-79.888699
2274,40.460735,-79.888634
2275,40.461924,-79.893612
2276,40.461806,-79.893678
2277,40.460612,-79.926524
2278,40.475363,-79.786833
2279,40.472024,-79.787944
2280,40.468441,-79.791465
2281,40.469086,-79.795855
2282,40.466917,-79.798882
2283,40.466748,-79.798739
2284,40.461671,-79.889906
2285,40.493841,-79.786298
2286,40.491754,-79.785589
2287,40.489241,-79.778349
2288,40.486293,-79.771609
2289,40.485576,-79.769584
2290,40.484427,-79.767405
2291,40.46929,-79.795573
2292,40.490362,-79.78334
2293,40.460585,-79.925077
2294,40.455528,-79.88325
2295,40.460026,-79.927854
2296,40.442434,-79.96633
2297,40.441174,-79.967964
2298,40.445112,-79.985479
2299,40.443607,-79.980479
2300,40.445144,-79.985324
2301,40.421704,-79.929701
2302,40.458454,-79.908066
2303,40.448263,-79.934173
2304,40.486119,-79.814846
2305,40.486212,-79.811585
2306,40.48693,-79.808629
2307,40.486656,-79.804856
2308,40.487102,-79.803227
2309,40.488219,-79.801267
2310,40.491577,-79.792977
2311,40.492803,-79.790739
2312,40.4937,-79.78916
2313,40.483681,-79.76594
2314,40.478698,-79.762589
2315,40.461062,-79.923987
2316,40.472002,-79.934479
2317,40.471198,-79.933651
2318,40.471125,-79.933392
2319,40.472152,-79.934467
2320,40.432807,-79.937362
2321,40.426218,-79.939835
2322,40.419136,-79.937885
2323,40.440236,-79.965692
2324,40.436052,-79.881559
2325,40.484339,-79.947944
2326,40.453862,-79.953412
2327,40.442612,-79.88761
2328,40.441734,-79.887238
2329,40.384743,-79.823314
2330,40.457459,-79.917296
2331,40.438273,-79.879624
2332,40.464211,-79.916083
2333,40.458631,-79.902036
2334,40.462542,-79.924438
2335,40.460069,-79.921522
2336,40.460269,-79.921621
2337,40.463348,-79.917198
2338,40.465104,-79.919637
2339,40.443126,-79.981125
2340,40.477011,-79.759737
2341,40.483575,-79.765705
2342,40.46365,-79.816718
2343,40.463926,-79.818356
2344,40.464668,-79.820251
2345,40.466247,-79.822614
2346,40.463848,-79.800971
2347,40.472167,-79.819489
2348,40.48376,-79.819259
2349,40.481046,-79.802462
2350,40.46376,-79.851627
2351,40.428627,-79.796784
2352,40.483162,-79.948358
2353,40.454353,-79.961343
2354,40.453983,-79.913074
2355,40.45383,-79.913221
2356,40.46142,-79.892032
2357,40.402233,-79.867405
2358,40.403256,-79.868739
2359,40.403236,-79.868433
2360,40.437545,-79.760083
2361,40.437356,-79.760191
2362,40.539369,-79.830557
2363,40.461884,-79.890722
2364,40.462459,-79.890797
2365,40.462766,-79.891604
2366,40.463349,-79.89167
2367,40.463945,-79.893548
2368,40.464507,-79.894953
2369,40.464969,-79.892807
2370,40.464617,-79.89107
2371,40.46508,-79.892587
2372,40.464685,-79.895086
2373,40.463861,-79.893618
2374,40.463415,-79.891875
2375,40.462829,-79.891807
2376,40.462523,-79.891002
2377,40.46195,-79.890928
2378,40.461623,-79.890136
2379,40.48825,-79.921462
2380,40.488851,-79.9242
2381,40.488968,-79.935817
2382,40.488769,-79.935956
2383,40.488774,-79.924383
2384,40.488173,-79.92174
2385,40.465594,-79.913456
2386,40.466059,-79.912283
2387,40.412044,-79.881159
2388,40.411573,-79.877131
2389,40.412745,-79.879407
2390,40.413091,-79.880476
2391,40.420069,-79.889146
2392,40.421197,-79.886125
2393,40.452939,-79.965265
2394,40.452788,-79.96764
2395,40.452054,-79.969375
2396,40.450896,-79.972112
2397,40.450217,-79.973751
2398,40.44949,-79.975426
2399,40.448282,-79.978294
2400,40.447194,-79.980863
2401,40.446569,-79.98237
2402,40.445699,-79.981978
2403,40.446422,-79.982312
2404,40.447001,-79.980995
2405,40.448088,-79.978424
2406,40.449312,-79.975551
2407,40.450024,-79.973883
2408,40.450667,-79.972325
2409,40.45186,-79.969505
2410,40.4526,-79.967766
2411,40.452824,-79.965335
2412,40.444469,-79.975735
2413,40.440014,-79.969827
2414,40.401147,-79.865877
2415,40.460828,-79.84241
2416,40.451494,-79.908044
2417,40.451436,-79.90834
2418,40.451353,-79.951895
2419,40.471019,-79.925123
2420,40.470352,-79.923228
2421,40.46964,-79.921202
2422,40.4704,-79.922937
2423,40.471066,-79.924833
2424,40.471539,-79.926161
2425,40.465903,-79.921966
2426,40.475653,-79.929877
2427,40.458708,-79.925206
2428,40.458701,-79.925026
2429,40.391079,-79.765349
2430,40.391433,-79.757695
2431,40.388967,-79.75044
2432,40.388257,-79.748469
2433,40.38642,-79.752249
2434,40.387473,-79.756857
2435,40.386963,-79.75765
2436,40.385771,-79.759016
2437,40.385999,-79.760619
2438,40.385265,-79.761277
2439,40.3856,-79.760823
2440,40.387331,-79.757011
2441,40.388053,-79.748372
2442,40.389042,-79.750183
2443,40.39134,-79.757448
2444,40.407826,-79.926471
2445,40.436235,-79.962192
2446,40.453889,-79.953243
2447,40.479655,-79.922166
2448,40.411522,-79.942932
2449,40.411751,-79.941835
2450,40.412293,-79.94048
2451,40.413341,-79.939419
2452,40.414606,-79.939228
2453,40.415874,-79.938549
2454,40.41785,-79.936903
2455,40.419434,-79.934039
2456,40.418063,-79.936844
2457,40.4156,-79.939138
2458,40.413537,-79.939543
2459,40.412483,-79.940341
2460,40.411941,-79.941696
2461,40.411679,-79.942735
2462,40.411354,-79.944616
2463,40.47725,-79.78546
2464,40.402466,-79.868611
2465,40.456559,-79.970028
2466,40.437009,-79.959365
2467,40.464086,-79.900959
2468,40.430209,-79.917737
2469,40.43156,-79.917999
2470,40.427856,-79.916261
2471,40.442137,-79.978396
2472,40.442608,-79.977331
2473,40.443102,-79.976224
2474,40.443911,-79.976652
2475,40.443661,-79.976611
2476,40.442792,-79.977197
2477,40.44232,-79.978258
2478,40.388297,-79.822004
2479,40.392853,-79.819069
2480,40.39673,-79.821202
2481,40.397679,-79.82102
2482,40.402293,-79.8239
2483,40.402236,-79.824035
2484,40.397875,-79.821142
2485,40.396925,-79.821326
2486,40.392653,-79.819237
2487,40.388512,-79.821974
2488,40.42551,-79.926873
2489,40.423101,-79.887178
2490,40.409216,-79.866855
2491,40.43251,-79.936301
2492,40.419767,-79.929093
2493,40.434563,-79.924669
2494,40.434191,-79.927496
2495,40.40322,-79.831194
2496,40.457737,-79.864603
2497,40.457703,-79.864894
2498,40.427484,-79.928363
2499,40.487995,-79.920364
2500,40.40204,-79.861109
2501,40.400445,-79.863011
2502,40.399977,-79.863969
2503,40.401131,-79.865571
2504,40.39999,-79.864238
2505,40.400235,-79.863059
2506,40.401913,-79.860999
2507,40.403351,-79.862736
2508,40.462804,-79.929214
2509,40.438045,-79.761883
2510,40.437914,-79.761562
2511,40.406143,-79.873678
2512,40.442065,-79.983303
2513,40.441995,-79.983826
2514,40.445593,-79.969957
2515,40.463615,-79.903226
2516,40.463442,-79.903399
2517,40.470581,-79.892747
2518,40.448199,-79.958747
2519,40.406575,-79.84103
2520,40.467775,-79.935672
2521,40.438443,-79.772487
2522,40.446084,-79.853211
2523,40.465491,-79.87833
2524,40.468099,-79.88451
2525,40.475954,-79.870652
2526,40.452742,-79.873567
2527,40.444643,-79.874601
2528,40.456591,-79.969231
2529,40.448562,-79.867991
2530,40.46373,-79.916828
2531,40.438199,-79.896962
2532,40.381378,-79.82803
2533,40.381455,-79.828493
2534,40.391767,-79.809815
2535,40.404375,-79.866884
2536,40.403419,-79.868572
2537,40.404106,-79.866976
2538,40.405493,-79.863617
2539,40.408096,-79.858096
2540,40.413691,-79.853992
2541,40.421009,-79.806179
2542,40.421197,-79.806473
2543,40.350266,-79.790152
2544,40.437156,-79.965779
2545,40.411857,-79.854031
2546,40.461713,-79.861066
2547,40.461568,-79.861046
2548,40.484784,-79.800812
2549,40.445373,-79.942407
2550,40.4509,-79.75646
2551,40.488297,-79.836869
2552,40.488538,-79.83706
2553,40.389552,-79.766883
2554,40.39254,-79.80861
2555,40.418549,-79.950751
2556,40.418372,-79.950551
2557,40.410558,-79.946934
2558,40.410738,-79.946766
2559,40.427348,-79.955806
2560,40.426668,-79.955844
2561,40.413577,-79.949865
2562,40.413477,-79.949588
2563,40.483481,-79.947737
2564,40.441772,-79.991676
2565,40.442723,-79.990824
2566,40.442018,-79.988691
2567,40.44256,-79.987303
2568,40.441022,-79.985655
2569,40.442232,-79.988568
2570,40.442723,-79.987359
2571,40.460371,-79.913082
2572,40.460935,-79.889866
2573,40.562968,-79.765892
2574,40.600622,-79.756164
2575,40.564076,-79.766177
2576,40.60148,-79.754061
2577,40.601098,-79.754987
2578,40.600414,-79.760721
2579,40.600125,-79.760794
2580,40.59827,-79.76459
2581,40.597982,-79.7647
2582,40.599454,-79.762383
2583,40.599109,-79.762601
2584,40.562343,-79.765975
2585,40.60493,-79.753423
2586,40.608373,-79.745826
2587,40.607639,-79.747476
2588,40.609633,-79.741803
2589,40.609402,-79.742047
2590,40.606864,-79.749106
2591,40.609818,-79.74018
2592,40.609954,-79.740353
2593,40.609093,-79.744117
2594,40.453191,-80.01957
2595,40.447784,-80.017846
2596,40.454149,-80.019903
2597,40.452982,-80.019256
2598,40.454254,-80.019696
2599,40.452266,-80.0065
2600,40.538891,-79.830583
2601,40.544794,-79.993074
2602,40.548908,-79.996207
2603,40.547387,-79.994443
2604,40.545773,-79.994395
2605,40.545653,-79.994659
2606,40.54353,-79.9927
2607,40.543652,-79.992366
2608,40.550197,-79.997643
2609,40.549927,-79.997576
2610,40.544711,-79.993474
2611,40.548948,-79.996681
2612,40.547508,-79.994837
2613,40.592649,-80.228275
2614,40.45429,-80.008716
2615,40.454928,-80.008501
2616,40.454544,-80.008521
2617,40.452078,-80.008817
2618,40.453084,-80.009153
2619,40.50379,-80.074649
2620,40.506241,-79.990527
2621,40.564214,-80.019115
2622,40.507734,-79.989395
2623,40.5692,-80.016535
2624,40.568185,-80.016438
2625,40.558156,-80.022871
2626,40.509694,-79.991874
2627,40.509767,-79.991431
2628,40.510908,-79.993572
2629,40.565898,-80.016383
2630,40.567324,-80.016677
2631,40.56406,-80.019036
2632,40.566017,-80.016525
2633,40.497308,-80.054416
2634,40.537695,-80.185425
2635,40.459395,-80.031143
2636,40.457328,-80.030409
2637,40.449553,-80.027003
2638,40.451922,-80.028649
2639,40.453387,-80.029134
2640,40.544807,-80.187197
2641,40.545034,-80.187169
2642,40.536184,-80.176687
2643,40.541516,-80.181899
2644,40.534926,-80.175502
2645,40.535099,-80.17533
2646,40.540182,-80.180229
2647,40.569264,-80.213718
2648,40.563833,-80.205235
2649,40.550243,-80.190564
2650,40.550151,-80.190179
2651,40.556362,-80.197284
2652,40.533931,-80.173385
2653,40.577609,-80.220504
2654,40.552102,-80.19216
2655,40.54369,-80.185614
2656,40.542312,-80.183116
2657,40.571224,-80.216402
2658,40.542266,-80.183425
2659,40.53797,-80.17838
2660,40.5782,-80.220145
2661,40.533954,-80.17387
2662,40.546854,-80.189542
2663,40.53637,-80.176545
2664,40.562387,-80.203745
2665,40.533053,-80.172193
2666,40.533062,-80.171761
2667,40.537286,-80.177677
2668,40.548629,-80.189836
2669,40.559488,-80.201467
2670,40.566678,-80.21004
2671,40.52657,-80.159097
2672,40.526546,-80.15889
2673,40.529804,-80.165711
2674,40.529979,-80.165464
2675,40.567661,-80.211641
2676,40.567828,-80.211414
2677,40.55725,-80.198566
2678,40.564939,-80.207122
2679,40.537317,-80.177446
2680,40.538388,-80.178501
2681,40.528213,-80.161305
2682,40.561131,-80.202458
2683,40.541184,-80.181849
2684,40.569671,-80.213899
2685,40.563836,-80.20568
2686,40.55637,-80.196817
2687,40.552112,-80.191674
2688,40.543752,-80.185212
2689,40.571406,-80.216243
2690,40.558591,-80.200316
2691,40.546893,-80.189212
2692,40.562345,-80.204082
2693,40.548491,-80.189342
2694,40.559482,-80.201009
2695,40.566678,-80.20957
2696,40.557304,-80.197998
2697,40.564958,-80.206791
2698,40.528301,-80.16175
2699,40.561056,-80.202748
2700,40.585267,-80.037493
2701,40.586508,-80.030404
2702,40.585969,-80.040716
2703,40.458844,-80.033435
2704,40.479707,-80.031015
2705,40.484428,-80.035989
2706,40.484259,-80.035691
2707,40.461913,-80.019148
2708,40.461454,-80.0188
2709,40.455164,-80.01508
2710,40.459483,-80.016973
2711,40.463312,-80.022136
2712,40.463357,-80.021825
2713,40.459641,-80.016938
2714,40.458329,-80.016006
2715,40.481758,-80.034192
2716,40.489719,-80.044457
2717,40.481664,-80.033736
2718,40.47836,-80.031279
2719,40.478133,-80.031186
2720,40.468391,-80.025324
2721,40.463797,-80.022953
2722,40.456816,-80.01569
2723,40.456976,-80.015553
2724,40.460243,-80.018247
2725,40.486998,-80.037977
2726,40.487061,-80.037399
2727,40.467215,-80.025171
2728,40.466826,-80.024895
2729,40.471728,-80.027139
2730,40.471819,-80.026968
2731,40.464408,-80.023769
2732,40.482083,-80.034453
2733,40.487332,-80.039025
2734,40.45616,-80.015463
2735,40.487595,-80.040458
2736,40.450649,-80.013586
2737,40.455801,-80.015159
2738,40.462883,-80.020603
2739,40.475415,-80.03062
2740,40.480782,-80.032229
2741,40.485984,-80.036456
2742,40.483108,-80.035576
2743,40.482952,-80.035299
2744,40.486466,-80.036883
2745,40.486365,-80.036609
2746,40.473769,-80.029011
2747,40.481049,-80.03297
2748,40.481241,-80.033026
2749,40.473456,-80.02853
2750,40.47,-80.025739
2751,40.476578,-80.031815
2752,40.476386,-80.031563
2753,40.479733,-80.031255
2754,40.461477,-80.019064
2755,40.468309,-80.02511
2756,40.463759,-80.022532
2757,40.464496,-80.023565
2758,40.487208,-80.039275
2759,40.46304,-80.02051
2760,40.465504,-80.024572
2761,40.475462,-80.030393
2762,40.469892,-80.025494
2763,40.540358,-80.18035
2764,40.541468,-80.178148
2765,40.539025,-80.181588
2766,40.545706,-80.019988
2767,40.545751,-80.017018
2768,40.545807,-80.01741
2769,40.54526,-80.019203
2770,40.470824,-80.005672
2771,40.466158,-79.993258
2772,40.497637,-79.943806
2773,40.495145,-79.94561
2774,40.496498,-79.944212
2775,40.497894,-79.943972
2776,40.494252,-79.946641
2777,40.499037,-79.943918
2778,40.493354,-79.948131
2779,40.496388,-79.944132
2780,40.493681,-79.947984
2781,40.49543,-79.945484
2782,40.494513,-79.946562
2783,40.498776,-79.943712
2784,40.47521,-80.039518
2785,40.459001,-80.020625
2786,40.484418,-80.040719
2787,40.501811,-80.069499
2788,40.501785,-80.068892
2789,40.469395,-80.035722
2790,40.486215,-80.043397
2791,40.500138,-80.06606
2792,40.50007,-80.065432
2793,40.482954,-80.041148
2794,40.480029,-80.041022
2795,40.499371,-80.063642
2796,40.499159,-80.063652
2797,40.478909,-80.040806
2798,40.477996,-80.040408
2799,40.50316,-80.072884
2800,40.503381,-80.072855
2801,40.503511,-80.074711
2802,40.470715,-80.036259
2803,40.470664,-80.036128
2804,40.458781,-80.02366
2805,40.463829,-80.032071
2806,40.498525,-80.062027
2807,40.498574,-80.06173
2808,40.459917,-80.025276
2809,40.483355,-80.041068
2810,40.459272,-80.018527
2811,40.462129,-80.031116
2812,40.462071,-80.030577
2813,40.461122,-80.028537
2814,40.502443,-80.071168
2815,40.502597,-80.071073
2816,40.458845,-80.020567
2817,40.485275,-80.041844
2818,40.476198,-80.039847
2819,40.473819,-80.038551
2820,40.486197,-80.043556
2821,40.499613,-80.064807
2822,40.499647,-80.064384
2823,40.50103,-80.067617
2824,40.50092,-80.067015
2825,40.467887,-80.035391
2826,40.46038,-80.02658
2827,40.465443,-80.033357
2828,40.4817,-80.041627
2829,40.48187,-80.041598
2830,40.487396,-80.045126
2831,40.475278,-80.039647
2832,40.472871,-80.037954
2833,40.469406,-80.035876
2834,40.47806,-80.040554
2835,40.458763,-80.023214
2836,40.459855,-80.025586
2837,40.459408,-80.018479
2838,40.461099,-80.028944
2839,40.48505,-80.041669
2840,40.476262,-80.039989
2841,40.473775,-80.038632
2842,40.460349,-80.026992
2843,40.487253,-80.045131
2844,40.487682,-80.041149
2845,40.487885,-80.042613
2846,40.487928,-80.04225
2847,40.48857,-80.043445
2848,40.460616,-80.003998
2849,40.453449,-80.001816
2850,40.456125,-80.002522
2851,40.451488,-80.001048
2852,40.454766,-80.002061
2853,40.454046,-80.002033
2854,40.451627,-80.001272
2855,40.454846,-80.002274
2856,40.45566,-80.002552
2857,40.51314,-80.100994
2858,40.516078,-80.022548
2859,40.520532,-80.039452
2860,40.520629,-80.039342
2861,40.520175,-80.03784
2862,40.520229,-80.038051
2863,40.513228,-80.098448
2864,40.52019,-80.042213
2865,40.520163,-80.041852
2866,40.519614,-80.043575
2867,40.519412,-80.043634
2868,40.513735,-80.045515
2869,40.513488,-80.045469
2870,40.513228,-80.025641
2871,40.515173,-80.044856
2872,40.515064,-80.044776
2873,40.51665,-80.02194
2874,40.517793,-80.023113
2875,40.510726,-80.04558
2876,40.514614,-80.023906
2877,40.514319,-80.024049
2878,40.511657,-80.027532
2879,40.511241,-80.02747
2880,40.51319,-80.099793
2881,40.518104,-80.031772
2882,40.518374,-80.044216
2883,40.509989,-80.028304
2884,40.509562,-80.028323
2885,40.518249,-80.04414
2886,40.51508,-80.022993
2887,40.517534,-80.023373
2888,40.51803,-80.032291
2889,40.518845,-80.025447
2890,40.518956,-80.025165
2891,40.513097,-80.102802
2892,40.517417,-80.035635
2893,40.516652,-80.044446
2894,40.510953,-80.045352
2895,40.515187,-80.02314
2896,40.517091,-80.022258
2897,40.517376,-80.035752
2898,40.516752,-80.044559
2899,40.48934,-80.006573
2900,40.489748,-80.004801
2901,40.466555,-80.019736
2902,40.466366,-80.019707
2903,40.459785,-80.017159
2904,40.462047,-80.018447
2905,40.462022,-80.018134
2906,40.465141,-80.020534
2907,40.471165,-80.007369
2908,40.466733,-80.018935
2909,40.467845,-80.015752
2910,40.469675,-80.013919
2911,40.470402,-80.011998
2912,40.469997,-80.013818
2913,40.470293,-80.012582
2914,40.470894,-80.008695
2915,40.471097,-80.008508
2916,40.460791,-80.017439
2917,40.467502,-80.016643
2918,40.467767,-80.016468
2919,40.470592,-80.011088
2920,40.46321,-80.019703
2921,40.469018,-80.014599
2922,40.465244,-80.020713
2923,40.466941,-80.01884
2924,40.464128,-80.020659
2925,40.467994,-80.01583
2926,40.470225,-80.012125
2927,40.460761,-80.017262
2928,40.470394,-80.01118
2929,40.463155,-80.019914
2930,40.46926,-80.014652
2931,40.552427,-80.001208
2932,40.551692,-80.000999
2933,40.457239,-80.029306
2934,40.455402,-80.028716
2935,40.456315,-80.028994
2936,40.454499,-80.028425
2937,40.458118,-80.029607
2938,40.451727,-80.027503
2939,40.453559,-80.028099
2940,40.45263,-80.027807
2941,40.461782,-80.031867
2942,40.459066,-80.029863
2943,40.455449,-79.99484
2944,40.453172,-79.992781
2945,40.453308,-79.992751
2946,40.456967,-79.995104
2947,40.456286,-79.995052
2948,40.456164,-79.994816
2949,40.456918,-79.995203
2950,40.458184,-79.99538
2951,40.507491,-80.081413
2952,40.508142,-80.082969
2953,40.50817,-80.082616
2954,40.507279,-80.079505
2955,40.507386,-80.079078
2956,40.506396,-80.074588
2957,40.506887,-80.077057
2958,40.506972,-80.076505
2959,40.506485,-80.074916
2960,40.484093,-80.004124
2961,40.489141,-80.006479
2962,40.486245,-80.004971
2963,40.483238,-80.003981
2964,40.483134,-80.003699
2965,40.4841,-80.003785
2966,40.484656,-80.004218
2967,40.457272,-80.029181
2968,40.457585,-80.027588
2969,40.499242,-80.029155
2970,40.498413,-80.023434
2971,40.496427,-80.022778
2972,40.499378,-80.024875
2973,40.496319,-80.022968
2974,40.500063,-80.028022
2975,40.496299,-80.020114
2976,40.499439,-80.024611
2977,40.49841,-80.023134
2978,40.5002,-80.028156
2979,40.602942,-79.752251
2980,40.603089,-79.752614
2981,40.6044,-79.753272
2982,40.545905,-80.020259
2983,40.547826,-80.019941
2984,40.546684,-80.020078
2985,40.546629,-80.020363
2986,40.563509,-80.022028
2987,40.563451,-80.022358
2988,40.572049,-80.016223
2989,40.571966,-80.018417
2990,40.572174,-80.022429
2991,40.571746,-80.01851
2992,40.57201,-80.022505
2993,40.504225,-80.075006
2994,40.504301,-80.075232
2995,40.566857,-80.005072
2996,40.565989,-80.001195
2997,40.566627,-80.003544
2998,40.566994,-80.004771
2999,40.566469,-80.003751
3000,40.565871,-80.001746
3001,40.454073,-80.003993
3002,40.453404,-80.001506
3003,40.454591,-79.995428
3004,40.454652,-79.994616
3005,40.478201,-79.968964
3006,40.455163,-79.992974
3007,40.453556,-80.000466
3008,40.453854,-79.998975
3009,40.453615,-79.999313
3010,40.465064,-79.979739
3011,40.453395,-80.000566
3012,40.464588,-79.979683
3013,40.453018,-80.00284
3014,40.46599,-80.000002
3015,40.474534,-80.004991
3016,40.476914,-80.006924
3017,40.476831,-80.006648
3018,40.482275,-80.005821
3019,40.485106,-80.009401
3020,40.462326,-79.998936
3021,40.465906,-79.999755
3022,40.46909,-80.001711
3023,40.48509,-80.009526
3024,40.474702,-80.005475
3025,40.48231,-80.006124
3026,40.462426,-79.999188
3027,40.468845,-80.001373
3028,40.601099,-79.756682
3029,40.602487,-79.754373
3030,40.602608,-79.755653
3031,40.551433,-80.006329
3032,40.473118,-80.002528
3033,40.473188,-80.000719
3034,40.473034,-80.002943
3035,40.506012,-79.990624
3036,40.488518,-80.010308
3037,40.488796,-79.972205
3038,40.489264,-79.972269
3039,40.490225,-79.971687
3040,40.488254,-79.972714
3041,40.496354,-80.008027
3042,40.487266,-79.972788
3043,40.505753,-79.994559
3044,40.505528,-79.995845
3045,40.50096,-80.00422
3046,40.500693,-80.004104
3047,40.488388,-80.010034
3048,40.490317,-79.971874
3049,40.487108,-79.972545
3050,40.45892,-80.007884
3051,40.458784,-80.00763
3052,40.454703,-80.006318
3053,40.455741,-80.006619
3054,40.457714,-80.007486
3055,40.454569,-80.00648
3056,40.564982,-79.996138
3057,40.564819,-79.992882
3058,40.558057,-79.984943
3059,40.557141,-79.973781
3060,40.555016,-79.97143
3061,40.555771,-79.971657
3062,40.557229,-79.978893
3063,40.563838,-79.990396
3064,40.563879,-79.989949
3065,40.558015,-79.975049
